Date,2nd Ave Cycletrack,NB,SB
12/15/2015 11:00:00 PM,0,0,0
12/16/2015 12:00:00 AM,4,0,4
12/16/2015 01:00:00 AM,0,0,0
12/16/2015 02:00:00 AM,1,1,0
12/16/2015 03:00:00 AM,0,0,0
12/16/2015 04:00:00 AM,1,1,0
12/16/2015 05:00:00 AM,7,5,2
12/16/2015 06:00:00 AM,24,13,11
12/16/2015 07:00:00 AM,47,14,33
12/16/2015 08:00:00 AM,90,33,57
12/16/2015 09:00:00 AM,57,19,38
12/16/2015 10:00:00 AM,39,15,24
12/16/2015 11:00:00 AM,19,11,8
12/16/2015 12:00:00 PM,24,14,10
12/16/2015 01:00:00 PM,32,10,22
12/16/2015 02:00:00 PM,27,16,11
12/16/2015 03:00:00 PM,41,14,27
12/16/2015 04:00:00 PM,90,18,72
12/16/2015 05:00:00 PM,121,39,82
12/16/2015 06:00:00 PM,58,18,40
12/16/2015 07:00:00 PM,31,14,17
12/16/2015 08:00:00 PM,18,9,9
12/16/2015 09:00:00 PM,7,4,3
12/16/2015 10:00:00 PM,7,4,3
12/16/2015 11:00:00 PM,2,1,1
12/17/2015 12:00:00 AM,3,0,3
12/17/2015 01:00:00 AM,0,0,0
12/17/2015 02:00:00 AM,2,2,0
12/17/2015 03:00:00 AM,0,0,0
12/17/2015 04:00:00 AM,1,1,0
12/17/2015 05:00:00 AM,8,3,5
12/17/2015 06:00:00 AM,21,13,8
12/17/2015 07:00:00 AM,36,13,23
12/17/2015 08:00:00 AM,61,24,37
12/17/2015 09:00:00 AM,51,18,33
12/17/2015 10:00:00 AM,19,5,14
12/17/2015 11:00:00 AM,13,3,10
12/17/2015 12:00:00 PM,20,9,11
12/17/2015 01:00:00 PM,17,7,10
12/17/2015 02:00:00 PM,20,12,8
12/17/2015 03:00:00 PM,44,12,32
12/17/2015 04:00:00 PM,50,17,33
12/17/2015 05:00:00 PM,102,25,77
12/17/2015 06:00:00 PM,44,15,29
12/17/2015 07:00:00 PM,19,6,13
12/17/2015 08:00:00 PM,6,1,5
12/17/2015 09:00:00 PM,10,3,7
12/17/2015 10:00:00 PM,6,2,4
12/17/2015 11:00:00 PM,1,0,1
12/18/2015 12:00:00 AM,0,0,0
12/18/2015 01:00:00 AM,1,0,1
12/18/2015 02:00:00 AM,1,1,0
12/18/2015 03:00:00 AM,0,0,0
12/18/2015 04:00:00 AM,1,1,0
12/18/2015 05:00:00 AM,4,2,2
12/18/2015 06:00:00 AM,19,12,7
12/18/2015 07:00:00 AM,30,10,20
12/18/2015 08:00:00 AM,63,22,41
12/18/2015 09:00:00 AM,52,18,34
12/18/2015 10:00:00 AM,23,7,16
12/18/2015 11:00:00 AM,23,14,9
12/18/2015 12:00:00 PM,28,9,19
12/18/2015 01:00:00 PM,43,12,31
12/18/2015 02:00:00 PM,38,16,22
12/18/2015 03:00:00 PM,39,12,27
12/18/2015 04:00:00 PM,65,21,44
12/18/2015 05:00:00 PM,78,24,54
12/18/2015 06:00:00 PM,29,10,19
12/18/2015 07:00:00 PM,18,10,8
12/18/2015 08:00:00 PM,13,5,8
12/18/2015 09:00:00 PM,4,1,3
12/18/2015 10:00:00 PM,3,0,3
12/18/2015 11:00:00 PM,7,4,3
12/19/2015 12:00:00 AM,1,0,1
12/19/2015 01:00:00 AM,0,0,0
12/19/2015 02:00:00 AM,2,1,1
12/19/2015 03:00:00 AM,0,0,0
12/19/2015 04:00:00 AM,0,0,0
12/19/2015 05:00:00 AM,0,0,0
12/19/2015 06:00:00 AM,7,4,3
12/19/2015 07:00:00 AM,2,0,2
12/19/2015 08:00:00 AM,3,2,1
12/19/2015 09:00:00 AM,4,2,2
12/19/2015 10:00:00 AM,16,10,6
12/19/2015 11:00:00 AM,12,5,7
12/19/2015 12:00:00 PM,14,2,12
12/19/2015 01:00:00 PM,11,4,7
12/19/2015 02:00:00 PM,25,11,14
12/19/2015 03:00:00 PM,13,6,7
12/19/2015 04:00:00 PM,12,2,10
12/19/2015 05:00:00 PM,7,1,6
12/19/2015 06:00:00 PM,5,3,2
12/19/2015 07:00:00 PM,10,4,6
12/19/2015 08:00:00 PM,5,1,4
12/19/2015 09:00:00 PM,3,0,3
12/19/2015 10:00:00 PM,6,1,5
12/19/2015 11:00:00 PM,2,2,0
12/20/2015 12:00:00 AM,4,1,3
12/20/2015 01:00:00 AM,1,0,1
12/20/2015 02:00:00 AM,3,0,3
12/20/2015 03:00:00 AM,1,0,1
12/20/2015 04:00:00 AM,4,1,3
12/20/2015 05:00:00 AM,1,1,0
12/20/2015 06:00:00 AM,2,1,1
12/20/2015 07:00:00 AM,4,2,2
12/20/2015 08:00:00 AM,5,2,3
12/20/2015 09:00:00 AM,5,2,3
12/20/2015 10:00:00 AM,3,3,0
12/20/2015 11:00:00 AM,16,5,11
12/20/2015 12:00:00 PM,21,7,14
12/20/2015 01:00:00 PM,10,5,5
12/20/2015 02:00:00 PM,18,4,14
12/20/2015 03:00:00 PM,15,7,8
12/20/2015 04:00:00 PM,13,9,4
12/20/2015 05:00:00 PM,17,8,9
12/20/2015 06:00:00 PM,14,5,9
12/20/2015 07:00:00 PM,5,1,4
12/20/2015 08:00:00 PM,7,4,3
12/20/2015 09:00:00 PM,3,1,2
12/20/2015 10:00:00 PM,1,0,1
12/20/2015 11:00:00 PM,3,1,2
12/21/2015 12:00:00 AM,2,1,1
12/21/2015 01:00:00 AM,0,0,0
12/21/2015 02:00:00 AM,0,0,0
12/21/2015 03:00:00 AM,1,1,0
12/21/2015 04:00:00 AM,1,1,0
12/21/2015 05:00:00 AM,5,3,2
12/21/2015 06:00:00 AM,16,9,7
12/21/2015 07:00:00 AM,32,12,20
12/21/2015 08:00:00 AM,66,22,44
12/21/2015 09:00:00 AM,38,21,17
12/21/2015 10:00:00 AM,12,5,7
12/21/2015 11:00:00 AM,25,15,10
12/21/2015 12:00:00 PM,10,4,6
12/21/2015 01:00:00 PM,6,2,4
12/21/2015 02:00:00 PM,18,7,11
12/21/2015 03:00:00 PM,32,9,23
12/21/2015 04:00:00 PM,42,7,35
12/21/2015 05:00:00 PM,84,23,61
12/21/2015 06:00:00 PM,34,12,22
12/21/2015 07:00:00 PM,13,7,6
12/21/2015 08:00:00 PM,9,5,4
12/21/2015 09:00:00 PM,8,0,8
12/21/2015 10:00:00 PM,2,2,0
12/21/2015 11:00:00 PM,2,0,2
12/22/2015 12:00:00 AM,1,0,1
12/22/2015 01:00:00 AM,0,0,0
12/22/2015 02:00:00 AM,1,1,0
12/22/2015 03:00:00 AM,0,0,0
12/22/2015 04:00:00 AM,1,1,0
12/22/2015 05:00:00 AM,7,4,3
12/22/2015 06:00:00 AM,19,9,10
12/22/2015 07:00:00 AM,30,14,16
12/22/2015 08:00:00 AM,71,27,44
12/22/2015 09:00:00 AM,49,19,30
12/22/2015 10:00:00 AM,23,8,15
12/22/2015 11:00:00 AM,24,8,16
12/22/2015 12:00:00 PM,13,6,7
12/22/2015 01:00:00 PM,33,12,21
12/22/2015 02:00:00 PM,29,19,10
12/22/2015 03:00:00 PM,35,11,24
12/22/2015 04:00:00 PM,80,24,56
12/22/2015 05:00:00 PM,90,30,60
12/22/2015 06:00:00 PM,42,17,25
12/22/2015 07:00:00 PM,11,5,6
12/22/2015 08:00:00 PM,5,3,2
12/22/2015 09:00:00 PM,7,2,5
12/22/2015 10:00:00 PM,4,3,1
12/22/2015 11:00:00 PM,0,0,0
12/23/2015 12:00:00 AM,2,0,2
12/23/2015 01:00:00 AM,4,1,3
12/23/2015 02:00:00 AM,1,1,0
12/23/2015 03:00:00 AM,1,0,1
12/23/2015 04:00:00 AM,0,0,0
12/23/2015 05:00:00 AM,8,3,5
12/23/2015 06:00:00 AM,10,6,4
12/23/2015 07:00:00 AM,13,4,9
12/23/2015 08:00:00 AM,49,16,33
12/23/2015 09:00:00 AM,38,15,23
12/23/2015 10:00:00 AM,11,7,4
12/23/2015 11:00:00 AM,23,9,14
12/23/2015 12:00:00 PM,19,3,16
12/23/2015 01:00:00 PM,21,10,11
12/23/2015 02:00:00 PM,20,7,13
12/23/2015 03:00:00 PM,31,9,22
12/23/2015 04:00:00 PM,52,19,33
12/23/2015 05:00:00 PM,59,24,35
12/23/2015 06:00:00 PM,22,11,11
12/23/2015 07:00:00 PM,4,3,1
12/23/2015 08:00:00 PM,1,0,1
12/23/2015 09:00:00 PM,3,0,3
12/23/2015 10:00:00 PM,3,1,2
12/23/2015 11:00:00 PM,1,0,1
12/24/2015 12:00:00 AM,1,0,1
12/24/2015 01:00:00 AM,0,0,0
12/24/2015 02:00:00 AM,1,1,0
12/24/2015 03:00:00 AM,0,0,0
12/24/2015 04:00:00 AM,0,0,0
12/24/2015 05:00:00 AM,5,1,4
12/24/2015 06:00:00 AM,2,2,0
12/24/2015 07:00:00 AM,8,3,5
12/24/2015 08:00:00 AM,14,5,9
12/24/2015 09:00:00 AM,14,6,8
12/24/2015 10:00:00 AM,13,8,5
12/24/2015 11:00:00 AM,13,3,10
12/24/2015 12:00:00 PM,24,11,13
12/24/2015 01:00:00 PM,30,13,17
12/24/2015 02:00:00 PM,12,5,7
12/24/2015 03:00:00 PM,11,3,8
12/24/2015 04:00:00 PM,19,4,15
12/24/2015 05:00:00 PM,5,3,2
12/24/2015 06:00:00 PM,3,2,1
12/24/2015 07:00:00 PM,1,1,0
12/24/2015 08:00:00 PM,1,0,1
12/24/2015 09:00:00 PM,3,0,3
12/24/2015 10:00:00 PM,1,1,0
12/24/2015 11:00:00 PM,2,1,1
12/25/2015 12:00:00 AM,1,1,0
12/25/2015 01:00:00 AM,0,0,0
12/25/2015 02:00:00 AM,1,1,0
12/25/2015 03:00:00 AM,1,0,1
12/25/2015 04:00:00 AM,0,0,0
12/25/2015 05:00:00 AM,0,0,0
12/25/2015 06:00:00 AM,0,0,0
12/25/2015 07:00:00 AM,0,0,0
12/25/2015 08:00:00 AM,0,0,0
12/25/2015 09:00:00 AM,2,1,1
12/25/2015 10:00:00 AM,2,1,1
12/25/2015 11:00:00 AM,1,0,1
12/25/2015 12:00:00 PM,8,2,6
12/25/2015 01:00:00 PM,4,1,3
12/25/2015 02:00:00 PM,6,1,5
12/25/2015 03:00:00 PM,3,0,3
12/25/2015 04:00:00 PM,4,1,3
12/25/2015 05:00:00 PM,2,1,1
12/25/2015 06:00:00 PM,2,0,2
12/25/2015 07:00:00 PM,0,0,0
12/25/2015 08:00:00 PM,0,0,0
12/25/2015 09:00:00 PM,1,1,0
12/25/2015 10:00:00 PM,1,1,0
12/25/2015 11:00:00 PM,2,2,0
12/26/2015 12:00:00 AM,0,0,0
12/26/2015 01:00:00 AM,0,0,0
12/26/2015 02:00:00 AM,1,0,1
12/26/2015 03:00:00 AM,0,0,0
12/26/2015 04:00:00 AM,0,0,0
12/26/2015 05:00:00 AM,0,0,0
12/26/2015 06:00:00 AM,4,3,1
12/26/2015 07:00:00 AM,1,0,1
12/26/2015 08:00:00 AM,2,1,1
12/26/2015 09:00:00 AM,6,2,4
12/26/2015 10:00:00 AM,4,1,3
12/26/2015 11:00:00 AM,9,3,6
12/26/2015 12:00:00 PM,12,2,10
12/26/2015 01:00:00 PM,8,4,4
12/26/2015 02:00:00 PM,14,4,10
12/26/2015 03:00:00 PM,10,2,8
12/26/2015 04:00:00 PM,8,2,6
12/26/2015 05:00:00 PM,13,5,8
12/26/2015 06:00:00 PM,3,1,2
12/26/2015 07:00:00 PM,2,1,1
12/26/2015 08:00:00 PM,3,1,2
12/26/2015 09:00:00 PM,1,0,1
12/26/2015 10:00:00 PM,5,1,4
12/26/2015 11:00:00 PM,4,2,2
12/27/2015 12:00:00 AM,2,0,2
12/27/2015 01:00:00 AM,2,0,2
12/27/2015 02:00:00 AM,1,0,1
12/27/2015 03:00:00 AM,0,0,0
12/27/2015 04:00:00 AM,1,0,1
12/27/2015 05:00:00 AM,0,0,0
12/27/2015 06:00:00 AM,4,1,3
12/27/2015 07:00:00 AM,4,1,3
12/27/2015 08:00:00 AM,4,1,3
12/27/2015 09:00:00 AM,1,0,1
12/27/2015 10:00:00 AM,4,2,2
12/27/2015 11:00:00 AM,9,4,5
12/27/2015 12:00:00 PM,4,0,4
12/27/2015 01:00:00 PM,2,0,2
12/27/2015 02:00:00 PM,3,2,1
12/27/2015 03:00:00 PM,1,1,0
12/27/2015 04:00:00 PM,10,5,5
12/27/2015 05:00:00 PM,8,7,1
12/27/2015 06:00:00 PM,8,3,5
12/27/2015 07:00:00 PM,7,3,4
12/27/2015 08:00:00 PM,2,0,2
12/27/2015 09:00:00 PM,4,2,2
12/27/2015 10:00:00 PM,1,0,1
12/27/2015 11:00:00 PM,2,2,0
12/28/2015 12:00:00 AM,1,0,1
12/28/2015 01:00:00 AM,2,1,1
12/28/2015 02:00:00 AM,0,0,0
12/28/2015 03:00:00 AM,0,0,0
12/28/2015 04:00:00 AM,0,0,0
12/28/2015 05:00:00 AM,2,0,2
12/28/2015 06:00:00 AM,11,6,5
12/28/2015 07:00:00 AM,17,8,9
12/28/2015 08:00:00 AM,52,21,31
12/28/2015 09:00:00 AM,40,18,22
12/28/2015 10:00:00 AM,15,4,11
12/28/2015 11:00:00 AM,14,5,9
12/28/2015 12:00:00 PM,16,6,10
12/28/2015 01:00:00 PM,17,6,11
12/28/2015 02:00:00 PM,21,11,10
12/28/2015 03:00:00 PM,34,10,24
12/28/2015 04:00:00 PM,39,16,23
12/28/2015 05:00:00 PM,56,21,35
12/28/2015 06:00:00 PM,29,15,14
12/28/2015 07:00:00 PM,10,5,5
12/28/2015 08:00:00 PM,3,1,2
12/28/2015 09:00:00 PM,7,2,5
12/28/2015 10:00:00 PM,7,3,4
12/28/2015 11:00:00 PM,1,0,1
12/29/2015 12:00:00 AM,3,0,3
12/29/2015 01:00:00 AM,0,0,0
12/29/2015 02:00:00 AM,1,1,0
12/29/2015 03:00:00 AM,0,0,0
12/29/2015 04:00:00 AM,0,0,0
12/29/2015 05:00:00 AM,8,5,3
12/29/2015 06:00:00 AM,11,6,5
12/29/2015 07:00:00 AM,36,15,21
12/29/2015 08:00:00 AM,61,23,38
12/29/2015 09:00:00 AM,33,12,21
12/29/2015 10:00:00 AM,22,10,12
12/29/2015 11:00:00 AM,19,8,11
12/29/2015 12:00:00 PM,19,11,8
12/29/2015 01:00:00 PM,20,8,12
12/29/2015 02:00:00 PM,14,6,8
12/29/2015 03:00:00 PM,39,14,25
12/29/2015 04:00:00 PM,41,9,32
12/29/2015 05:00:00 PM,81,22,59
12/29/2015 06:00:00 PM,39,20,19
12/29/2015 07:00:00 PM,6,1,5
12/29/2015 08:00:00 PM,4,1,3
12/29/2015 09:00:00 PM,6,2,4
12/29/2015 10:00:00 PM,6,1,5
12/29/2015 11:00:00 PM,4,2,2
12/30/2015 12:00:00 AM,6,2,4
12/30/2015 01:00:00 AM,1,0,1
12/30/2015 02:00:00 AM,1,1,0
12/30/2015 03:00:00 AM,0,0,0
12/30/2015 04:00:00 AM,0,0,0
12/30/2015 05:00:00 AM,5,3,2
12/30/2015 06:00:00 AM,16,8,8
12/30/2015 07:00:00 AM,27,9,18
12/30/2015 08:00:00 AM,50,27,23
12/30/2015 09:00:00 AM,38,15,23
12/30/2015 10:00:00 AM,29,13,16
12/30/2015 11:00:00 AM,17,5,12
12/30/2015 12:00:00 PM,26,15,11
12/30/2015 01:00:00 PM,22,8,14
12/30/2015 02:00:00 PM,21,5,16
12/30/2015 03:00:00 PM,36,9,27
12/30/2015 04:00:00 PM,49,16,33
12/30/2015 05:00:00 PM,81,32,49
12/30/2015 06:00:00 PM,30,13,17
12/30/2015 07:00:00 PM,12,4,8
12/30/2015 08:00:00 PM,7,5,2
12/30/2015 09:00:00 PM,4,0,4
12/30/2015 10:00:00 PM,4,1,3
12/30/2015 11:00:00 PM,3,1,2
12/31/2015 12:00:00 AM,2,1,1
12/31/2015 01:00:00 AM,1,1,0
12/31/2015 02:00:00 AM,1,1,0
12/31/2015 03:00:00 AM,0,0,0
12/31/2015 04:00:00 AM,1,0,1
12/31/2015 05:00:00 AM,2,1,1
12/31/2015 06:00:00 AM,10,7,3
12/31/2015 07:00:00 AM,18,6,12
12/31/2015 08:00:00 AM,38,15,23
12/31/2015 09:00:00 AM,25,9,16
12/31/2015 10:00:00 AM,13,5,8
12/31/2015 11:00:00 AM,24,11,13
12/31/2015 12:00:00 PM,23,11,12
12/31/2015 01:00:00 PM,33,12,21
12/31/2015 02:00:00 PM,31,12,19
12/31/2015 03:00:00 PM,44,14,30
12/31/2015 04:00:00 PM,30,17,13
12/31/2015 05:00:00 PM,25,11,14
12/31/2015 06:00:00 PM,16,10,6
12/31/2015 07:00:00 PM,11,4,7
12/31/2015 08:00:00 PM,3,2,1
12/31/2015 09:00:00 PM,8,3,5
12/31/2015 10:00:00 PM,5,4,1
12/31/2015 11:00:00 PM,0,0,0
01/01/2016 12:00:00 AM,5,0,5
01/01/2016 01:00:00 AM,2,0,2
01/01/2016 02:00:00 AM,7,2,5
01/01/2016 03:00:00 AM,0,0,0
01/01/2016 04:00:00 AM,2,0,2
01/01/2016 05:00:00 AM,0,0,0
01/01/2016 06:00:00 AM,0,0,0
01/01/2016 07:00:00 AM,0,0,0
01/01/2016 08:00:00 AM,2,2,0
01/01/2016 09:00:00 AM,2,1,1
01/01/2016 10:00:00 AM,5,2,3
01/01/2016 11:00:00 AM,4,0,4
01/01/2016 12:00:00 PM,10,5,5
01/01/2016 01:00:00 PM,11,4,7
01/01/2016 02:00:00 PM,19,4,15
01/01/2016 03:00:00 PM,12,2,10
01/01/2016 04:00:00 PM,11,7,4
01/01/2016 05:00:00 PM,6,2,4
01/01/2016 06:00:00 PM,2,1,1
01/01/2016 07:00:00 PM,4,1,3
01/01/2016 08:00:00 PM,1,0,1
01/01/2016 09:00:00 PM,0,0,0
01/01/2016 10:00:00 PM,2,0,2
01/01/2016 11:00:00 PM,1,0,1
01/02/2016 12:00:00 AM,1,1,0
01/02/2016 01:00:00 AM,4,0,4
01/02/2016 02:00:00 AM,1,0,1
01/02/2016 03:00:00 AM,0,0,0
01/02/2016 04:00:00 AM,0,0,0
01/02/2016 05:00:00 AM,0,0,0
01/02/2016 06:00:00 AM,3,2,1
01/02/2016 07:00:00 AM,2,2,0
01/02/2016 08:00:00 AM,2,2,0
01/02/2016 09:00:00 AM,4,0,4
01/02/2016 10:00:00 AM,5,0,5
01/02/2016 11:00:00 AM,16,2,14
01/02/2016 12:00:00 PM,17,6,11
01/02/2016 01:00:00 PM,13,5,8
01/02/2016 02:00:00 PM,12,6,6
01/02/2016 03:00:00 PM,10,6,4
01/02/2016 04:00:00 PM,7,5,2
01/02/2016 05:00:00 PM,15,6,9
01/02/2016 06:00:00 PM,4,2,2
01/02/2016 07:00:00 PM,4,1,3
01/02/2016 08:00:00 PM,6,0,6
01/02/2016 09:00:00 PM,1,0,1
01/02/2016 10:00:00 PM,4,2,2
01/02/2016 11:00:00 PM,0,0,0
01/03/2016 12:00:00 AM,1,0,1
01/03/2016 01:00:00 AM,2,0,2
01/03/2016 02:00:00 AM,1,0,1
01/03/2016 03:00:00 AM,1,0,1
01/03/2016 04:00:00 AM,0,0,0
01/03/2016 05:00:00 AM,0,0,0
01/03/2016 06:00:00 AM,1,1,0
01/03/2016 07:00:00 AM,2,2,0
01/03/2016 08:00:00 AM,1,0,1
01/03/2016 09:00:00 AM,4,2,2
01/03/2016 10:00:00 AM,4,1,3
01/03/2016 11:00:00 AM,8,7,1
01/03/2016 12:00:00 PM,8,3,5
01/03/2016 01:00:00 PM,6,2,4
01/03/2016 02:00:00 PM,7,3,4
01/03/2016 03:00:00 PM,3,2,1
01/03/2016 04:00:00 PM,11,0,11
01/03/2016 05:00:00 PM,5,2,3
01/03/2016 06:00:00 PM,6,0,6
01/03/2016 07:00:00 PM,7,1,6
01/03/2016 08:00:00 PM,0,0,0
01/03/2016 09:00:00 PM,4,2,2
01/03/2016 10:00:00 PM,0,0,0
01/03/2016 11:00:00 PM,2,1,1
01/04/2016 12:00:00 AM,0,0,0
01/04/2016 01:00:00 AM,0,0,0
01/04/2016 02:00:00 AM,0,0,0
01/04/2016 03:00:00 AM,0,0,0
01/04/2016 04:00:00 AM,0,0,0
01/04/2016 05:00:00 AM,4,3,1
01/04/2016 06:00:00 AM,17,12,5
01/04/2016 07:00:00 AM,42,19,23
01/04/2016 08:00:00 AM,74,19,55
01/04/2016 09:00:00 AM,59,27,32
01/04/2016 10:00:00 AM,29,8,21
01/04/2016 11:00:00 AM,14,3,11
01/04/2016 12:00:00 PM,20,6,14
01/04/2016 01:00:00 PM,18,6,12
01/04/2016 02:00:00 PM,15,7,8
01/04/2016 03:00:00 PM,37,10,27
01/04/2016 04:00:00 PM,60,9,51
01/04/2016 05:00:00 PM,111,37,74
01/04/2016 06:00:00 PM,53,25,28
01/04/2016 07:00:00 PM,14,8,6
01/04/2016 08:00:00 PM,3,2,1
01/04/2016 09:00:00 PM,8,4,4
01/04/2016 10:00:00 PM,5,0,5
01/04/2016 11:00:00 PM,1,1,0
01/05/2016 12:00:00 AM,3,1,2
01/05/2016 01:00:00 AM,0,0,0
01/05/2016 02:00:00 AM,3,1,2
01/05/2016 03:00:00 AM,1,0,1
01/05/2016 04:00:00 AM,0,0,0
01/05/2016 05:00:00 AM,9,5,4
01/05/2016 06:00:00 AM,32,18,14
01/05/2016 07:00:00 AM,60,22,38
01/05/2016 08:00:00 AM,83,28,55
01/05/2016 09:00:00 AM,61,27,34
01/05/2016 10:00:00 AM,22,11,11
01/05/2016 11:00:00 AM,20,7,13
01/05/2016 12:00:00 PM,15,4,11
01/05/2016 01:00:00 PM,24,11,13
01/05/2016 02:00:00 PM,23,12,11
01/05/2016 03:00:00 PM,42,13,29
01/05/2016 04:00:00 PM,72,22,50
01/05/2016 05:00:00 PM,115,30,85
01/05/2016 06:00:00 PM,72,31,41
01/05/2016 07:00:00 PM,21,7,14
01/05/2016 08:00:00 PM,5,2,3
01/05/2016 09:00:00 PM,5,2,3
01/05/2016 10:00:00 PM,7,3,4
01/05/2016 11:00:00 PM,0,0,0
01/06/2016 12:00:00 AM,2,0,2
01/06/2016 01:00:00 AM,0,0,0
01/06/2016 02:00:00 AM,1,1,0
01/06/2016 03:00:00 AM,0,0,0
01/06/2016 04:00:00 AM,0,0,0
01/06/2016 05:00:00 AM,10,6,4
01/06/2016 06:00:00 AM,24,14,10
01/06/2016 07:00:00 AM,68,26,42
01/06/2016 08:00:00 AM,114,35,79
01/06/2016 09:00:00 AM,57,25,32
01/06/2016 10:00:00 AM,32,13,19
01/06/2016 11:00:00 AM,21,9,12
01/06/2016 12:00:00 PM,20,10,10
01/06/2016 01:00:00 PM,29,12,17
01/06/2016 02:00:00 PM,30,15,15
01/06/2016 03:00:00 PM,54,17,37
01/06/2016 04:00:00 PM,91,20,71
01/06/2016 05:00:00 PM,145,42,103
01/06/2016 06:00:00 PM,69,28,41
01/06/2016 07:00:00 PM,21,9,12
01/06/2016 08:00:00 PM,15,5,10
01/06/2016 09:00:00 PM,6,3,3
01/06/2016 10:00:00 PM,7,4,3
01/06/2016 11:00:00 PM,1,0,1
01/07/2016 12:00:00 AM,1,0,1
01/07/2016 01:00:00 AM,1,0,1
01/07/2016 02:00:00 AM,1,1,0
01/07/2016 03:00:00 AM,0,0,0
01/07/2016 04:00:00 AM,1,1,0
01/07/2016 05:00:00 AM,5,5,0
01/07/2016 06:00:00 AM,33,14,19
01/07/2016 07:00:00 AM,55,23,32
01/07/2016 08:00:00 AM,99,28,71
01/07/2016 09:00:00 AM,57,23,34
01/07/2016 10:00:00 AM,25,5,20
01/07/2016 11:00:00 AM,29,9,20
01/07/2016 12:00:00 PM,29,14,15
01/07/2016 01:00:00 PM,26,12,14
01/07/2016 02:00:00 PM,25,10,15
01/07/2016 03:00:00 PM,54,19,35
01/07/2016 04:00:00 PM,98,30,68
01/07/2016 05:00:00 PM,151,42,109
01/07/2016 06:00:00 PM,76,30,46
01/07/2016 07:00:00 PM,32,12,20
01/07/2016 08:00:00 PM,19,7,12
01/07/2016 09:00:00 PM,6,2,4
01/07/2016 10:00:00 PM,7,3,4
01/07/2016 11:00:00 PM,3,2,1
01/08/2016 12:00:00 AM,2,0,2
01/08/2016 01:00:00 AM,1,0,1
01/08/2016 02:00:00 AM,2,1,1
01/08/2016 03:00:00 AM,0,0,0
01/08/2016 04:00:00 AM,0,0,0
01/08/2016 05:00:00 AM,7,3,4
01/08/2016 06:00:00 AM,26,15,11
01/08/2016 07:00:00 AM,51,19,32
01/08/2016 08:00:00 AM,86,31,55
01/08/2016 09:00:00 AM,50,21,29
01/08/2016 10:00:00 AM,26,14,12
01/08/2016 11:00:00 AM,31,10,21
01/08/2016 12:00:00 PM,43,23,20
01/08/2016 01:00:00 PM,31,7,24
01/08/2016 02:00:00 PM,23,11,12
01/08/2016 03:00:00 PM,66,15,51
01/08/2016 04:00:00 PM,81,28,53
01/08/2016 05:00:00 PM,113,31,82
01/08/2016 06:00:00 PM,61,32,29
01/08/2016 07:00:00 PM,15,6,9
01/08/2016 08:00:00 PM,13,7,6
01/08/2016 09:00:00 PM,7,0,7
01/08/2016 10:00:00 PM,8,3,5
01/08/2016 11:00:00 PM,6,2,4
01/09/2016 12:00:00 AM,4,2,2
01/09/2016 01:00:00 AM,0,0,0
01/09/2016 02:00:00 AM,3,0,3
01/09/2016 03:00:00 AM,0,0,0
01/09/2016 04:00:00 AM,0,0,0
01/09/2016 05:00:00 AM,1,0,1
01/09/2016 06:00:00 AM,3,1,2
01/09/2016 07:00:00 AM,1,1,0
01/09/2016 08:00:00 AM,5,2,3
01/09/2016 09:00:00 AM,9,6,3
01/09/2016 10:00:00 AM,9,1,8
01/09/2016 11:00:00 AM,10,3,7
01/09/2016 12:00:00 PM,13,5,8
01/09/2016 01:00:00 PM,21,5,16
01/09/2016 02:00:00 PM,27,13,14
01/09/2016 03:00:00 PM,22,14,8
01/09/2016 04:00:00 PM,17,8,9
01/09/2016 05:00:00 PM,9,5,4
01/09/2016 06:00:00 PM,14,4,10
01/09/2016 07:00:00 PM,5,1,4
01/09/2016 08:00:00 PM,4,0,4
01/09/2016 09:00:00 PM,1,0,1
01/09/2016 10:00:00 PM,3,1,2
01/09/2016 11:00:00 PM,7,1,6
01/10/2016 12:00:00 AM,9,5,4
01/10/2016 01:00:00 AM,2,0,2
01/10/2016 02:00:00 AM,2,0,2
01/10/2016 03:00:00 AM,0,0,0
01/10/2016 04:00:00 AM,0,0,0
01/10/2016 05:00:00 AM,0,0,0
01/10/2016 06:00:00 AM,4,4,0
01/10/2016 07:00:00 AM,2,2,0
01/10/2016 08:00:00 AM,9,3,6
01/10/2016 09:00:00 AM,8,1,7
01/10/2016 10:00:00 AM,10,6,4
01/10/2016 11:00:00 AM,22,16,6
01/10/2016 12:00:00 PM,14,5,9
01/10/2016 01:00:00 PM,12,3,9
01/10/2016 02:00:00 PM,25,12,13
01/10/2016 03:00:00 PM,13,3,10
01/10/2016 04:00:00 PM,9,3,6
01/10/2016 05:00:00 PM,12,3,9
01/10/2016 06:00:00 PM,14,4,10
01/10/2016 07:00:00 PM,9,4,5
01/10/2016 08:00:00 PM,1,1,0
01/10/2016 09:00:00 PM,5,2,3
01/10/2016 10:00:00 PM,4,2,2
01/10/2016 11:00:00 PM,1,1,0
01/11/2016 12:00:00 AM,2,0,2
01/11/2016 01:00:00 AM,0,0,0
01/11/2016 02:00:00 AM,1,0,1
01/11/2016 03:00:00 AM,1,0,1
01/11/2016 04:00:00 AM,2,2,0
01/11/2016 05:00:00 AM,6,3,3
01/11/2016 06:00:00 AM,28,15,13
01/11/2016 07:00:00 AM,54,26,28
01/11/2016 08:00:00 AM,90,29,61
01/11/2016 09:00:00 AM,56,25,31
